MeasureItem;Year;Month;Value;ProvidedValue;AVG_Value;FromAreaCode;ToAreaCode;MeasureTime;Direction;Flag;FromAreaMemberType;ToAreaMemberType
Physical Energy & Power Flows;2020;4;80;80;80;RU;LT;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2020;8;661;661;661;CZ;SK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;8;367;367;367;ES;PT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;297;297;297;RU;FI;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2020;4;182;182;182;AL;ME;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;4;1;1;1;MK;RS;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;102;102;102;DE;DK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;5;15;15;15;HR;RS;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;11;251;251;251;BY;LT;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2020;2;290;290;290;DK;DE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;5;16;16;16;AL;GR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;3;1676;1676;1676;IT;FR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;12;49;49;49;CH;IT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;11;455;455;455;GB;NL;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;6;1;1;1;IT;AT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;9;344;344;344;ES;PT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;5;48;48;48;FR;DE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;1;1;1;MK;RS;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;9;123;123;123;RO;HU;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;9;608;608;608;FR;IT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;6;147;147;147;GB;IE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;11;84;84;84;GR;AL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;6;199;199;199;DE;SE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;382;382;382;DK;NL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;3;1;1;1;AT;CZ;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;5;132;132;132;IE;GB;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;5;13;13;13;AL;RS;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;6;366;366;366;DE;AT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;9;33;33;33;RS;AL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;6;181;181;181;LT;PL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;12;576;576;576;EE;FI;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;0;0;0;SK;UA;Monthly Value;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;10;2;2;2;SE;LT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;6;126;126;126;DK;SE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;11;0;0;0;AT;IT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;110;110;110;AT;IT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;12;3;3;3;LT;SE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;11;44;44;44;BY;UA;Monthly Value;Import;Harmonized;NaM;NaM
Physical Energy & Power Flows;2020;3;648;648;648;AT;CZ;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;18;18;18;BY;UA;Monthly Value;Export;Harmonized;NaM;NaM
Physical Energy & Power Flows;2020;5;110;110;110;LT;LV;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;71;71;71;AL;GR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;8;137;137;137;RO;UA;Monthly Value;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;2;360;360;360;RO;UA;Monthly Value;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;5;14;14;14;BY;LT;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2020;8;0;0;0;GR;TR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;4;154;154;154;EE;LV;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;514;514;514;DK;DE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;6;20;20;20;EE;LV;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;12;94;94;94;IT;AT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;8;157;157;157;AL;ME;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;2;2;2;DE;AT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;39;39;39;RO;BG;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;9;227;227;227;LT;RU;Monthly Value;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;11;1373;1373;1373;SE;FI;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;4;0;0;0;UA;PL;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2020;6;657;657;657;SK;HU;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;6;213;213;213;UA;RU;Monthly Value;Import;Harmonized;NaM;NaM
Physical Energy & Power Flows;2020;10;34;34;34;NO;DK;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;3;363;363;363;DK;NL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;12;18;18;18;RU;EE;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2020;2;1;1;1;MD;UA;Monthly Value;Export;Harmonized;NaM;NaM
Physical Energy & Power Flows;2020;5;2;2;2;GR;MK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;545;545;545;AT;CH;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;353;353;353;HR;HU;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;8;8;8;NO;FI;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;260;260;260;RS;MK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;504;504;504;AT;CZ;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;6;42;42;42;RS;ME;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;1410;1410;1410;IT;FR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;6;496;496;496;FR;BE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;12;1;1;1;RS;AL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;5;197;197;197;IT;SI;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;9;22;22;22;RS;MK;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;0;0;0;DK;NL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;9;567;567;567;FR;DE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;3;249;249;249;UA;SK;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2020;11;349;349;349;IT;SI;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;172;172;172;RU;EE;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2020;2;379;379;379;RS;MK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;6;132;132;132;FR;BE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;174;174;174;LV;LT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;477;477;477;SE;DK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;4;150;150;150;RO;HU;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;28;28;28;IE;GB;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;11;47;47;47;LV;RU;Monthly Value;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;8;31;31;31;RS;BA;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;5;675;675;675;AT;HU;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;8;249;249;249;FR;BE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;182;182;182;UA;RO;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2020;5;82;82;82;FR;GB;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;9;74;74;74;UA;SK;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2020;2;44;44;44;UA;MD;Monthly Value;Export;Harmonized;NaM;NaM
Physical Energy & Power Flows;2020;3;25;25;25;RU;EE;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2020;5;1;1;1;BG;MK;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;6;1035;1035;1035;ES;FR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;424;424;424;FR;BE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;11;0;0;0;SK;PL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;12;1003;1003;1003;FR;GB;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;9;419;419;419;DE;NL;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;12;12;12;FI;NO;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;11;4;4;4;RS;BA;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;12;9;9;9;MD;UA;Monthly Value;Export;Harmonized;NaM;NaM
Physical Energy & Power Flows;2020;10;588;588;588;IT;SI;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;3;50;50;50;RS;RO;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;180;180;180;LV;EE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;0;0;0;MT;IT;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2020;9;4;4;4;BY;LT;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2020;3;1250;1250;1250;GB;FR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;9;1;1;1;PL;DE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;245;245;245;LT;PL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;36;36;36;NO;SE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;5;145;145;145;RU;UA;Monthly Value;Export;Harmonized;NaM;NaM
Physical Energy & Power Flows;2020;11;43;43;43;UA;BY;Monthly Value;Import;Harmonized;NaM;NaM
Physical Energy & Power Flows;2020;6;94;94;94;AT;IT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;15;15;15;DE;BE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;3;3;3;3;PL;DE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;5;1;1;1;BG;GR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;12;0;0;0;RO;MD;Monthly Value;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;11;663;663;663;DE;NL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;11;7;7;7;MD;UA;Monthly Value;Export;Harmonized;NaM;NaM
Physical Energy & Power Flows;2020;6;71;71;71;FR;IT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;3;0;0;0;BE;LU;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;397;397;397;ME;BA;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;12;145;145;145;ME;RS;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;49;49;49;LU;BE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;439;439;439;BE;NL;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;3;61;61;61;BA;RS;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;5;0;0;0;GR;IT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;9;32;32;32;EE;RU;Monthly Value;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;11;55;55;55;GR;BG;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;3;1691;1691;1691;SE;FI;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;5;169;169;169;TR;BG;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;11;963;963;963;PL;DE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;11;89;89;89;BG;RS;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;0;0;0;IT;CH;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;521;521;521;NL;DE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;3;3;3;ME;AL;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;12;2;2;2;NO;FI;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;8;8;8;NO;NL;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;12;166;166;166;BE;NL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;41;41;41;BG;RS;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;8;121;121;121;RS;ME;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;8;11;11;11;BE;LU;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;3;60;60;60;ME;RS;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;118;118;118;BA;HR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;9;8;8;8;SK;CZ;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;5;482;482;482;DE;AT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;8;85;85;85;RS;BG;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;9;1;1;1;DE;BE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;320;320;320;HR;HU;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;3;1972;1972;1972;IT;CH;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;9;67;67;67;BA;HR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;6;434;434;434;DE;NL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;6;6;6;UA;RU;Monthly Value;Export;Harmonized;NaM;NaM
Physical Energy & Power Flows;2020;6;1215;1215;1215;FR;DE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;11;251;251;251;LT;BY;Monthly Value;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;7;513;513;513;BE;FR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;9;12;12;12;UA;MD;Monthly Value;Import;Harmonized;NaM;NaM
Physical Energy & Power Flows;2020;1;121;121;121;BE;FR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;9;32;32;32;AT;SI;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;5;5;5;FI;NO;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;11;52;52;52;HR;SI;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;26;26;26;GB;FR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;11;2215;2215;2215;CH;IT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;311;311;311;NL;NO;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;13;13;13;GR;MK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;382;382;382;MK;GR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;9;101;101;101;NL;DK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;11;233;233;233;UA;HU;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2020;12;8;8;8;FI;EE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;5;14;14;14;HR;BA;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;594;594;594;EE;FI;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;0;0;0;GR;MK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;6;0;0;0;FI;NO;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;11;172;172;172;LT;PL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;6;311;311;311;FR;CH;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;9;12;12;12;MD;UA;Monthly Value;Export;Harmonized;NaM;NaM
Physical Energy & Power Flows;2020;11;44;44;44;UA;BY;Monthly Value;Export;Harmonized;NaM;NaM
Physical Energy & Power Flows;2020;9;502;502;502;PT;ES;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;3;3;3;3;LT;SE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;314;314;314;LU;DE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;101;101;101;AT;IT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;5;125;125;125;BE;FR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;4;664;664;664;AT;DE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;3;156;156;156;CH;DE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;12;146;146;146;DK;SE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;147;147;147;BG;TR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;451;451;451;AT;SI;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;1130;1130;1130;DE;PL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;6;1091;1091;1091;CH;DE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;3;329;329;329;IT;GR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;8;113;113;113;FR;GB;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;3;92;92;92;DK;NO;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;5;169;169;169;BG;TR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;3;0;0;0;UA;BY;Monthly Value;Import;Harmonized;NaM;NaM
Physical Energy & Power Flows;2020;8;13;13;13;UA;RO;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2020;1;257;257;257;DK;NO;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;4;795;795;795;FR;IT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;11;0;0;0;SK;UA;Monthly Value;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;1;53;53;53;BE;GB;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;987;987;987;DE;NL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;98;98;98;BG;TR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;122;122;122;RU;LT;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2020;3;293;293;293;ES;FR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;5;5;5;UA;SK;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2020;12;16;16;16;AT;CH;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;21;21;21;PL;LT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;8;11;11;11;UA;MD;Monthly Value;Import;Harmonized;NaM;NaM
Physical Energy & Power Flows;2020;3;616;616;616;BE;GB;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;5;40;40;40;UA;HU;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2020;11;0;0;0;UA;PL;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2020;10;0;0;0;LV;RU;Monthly Value;Export;Harmonized;M;NaM
Physical Energy & Power Flows;2020;9;114;114;114;GR;IT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;4;556;556;556;GB;BE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;3;756;756;756;CZ;SK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;230;230;230;DE;NL;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;2;74;74;74;ES;FR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;0;0;0;UA;PL;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2020;2;200;200;200;FI;RU;Monthly Value;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;11;52;52;52;RO;RS;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;8;8;8;8;EE;LV;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;650;650;650;AT;HU;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;11;179;179;179;DE;SE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;49;49;49;BE;LU;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;11;25;25;25;BG;TR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;3;3;3;BY;LT;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2020;1;87;87;87;UA;BY;Monthly Value;Export;Harmonized;NaM;NaM
Physical Energy & Power Flows;2020;8;5;5;5;BG;RS;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;3;205;205;205;MK;BG;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;11;123;123;123;GR;IT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;6;21;21;21;UA;HU;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2020;6;205;205;205;AL;ME;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;9;2;2;2;UA;BY;Monthly Value;Import;Harmonized;NaM;NaM
Physical Energy & Power Flows;2020;9;338;338;338;CH;AT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;36;36;36;AT;CH;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;4;173;173;173;DE;DK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;8;41;41;41;IT;FR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;5;249;249;249;ME;BA;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;12;1;1;1;LT;BY;Monthly Value;Export;Harmonized;M;NaM
Physical Energy & Power Flows;2020;8;14;14;14;GR;IT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;6;71;71;71;ME;IT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;8;29;29;29;FI;NO;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;4;55;55;55;LV;LT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;6;0;0;0;MD;RO;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2020;8;418;418;418;FR;BE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;9;146;146;146;BG;MK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;4;11;11;11;HR;HU;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;2;29;29;29;RS;BG;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;5;106;106;106;PL;CZ;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;12;203;203;203;BE;DE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;0;0;0;RO;MD;Monthly Value;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;12;100;100;100;HR;BA;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;4;48;48;48;AL;GR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;82;82;82;FR;CH;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;11;0;0;0;PL;SK;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;588;588;588;SI;IT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;173;173;173;BY;LT;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2020;8;0;0;0;NO;FI;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;5;82;82;82;DE;CZ;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;9;9;9;9;AL;GR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;8;60;60;60;HR;HU;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;8;40;40;40;LT;LV;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;6;252;252;252;FR;ES;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;770;770;770;FR;ES;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;3;0;0;0;AT;HU;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;1;2;2;2;DE;SE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;17;17;17;HR;SI;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;4;35;35;35;DK;NO;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;1;1115;1115;1115;CZ;AT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;147;147;147;TR;BG;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;8;60;60;60;HU;HR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;11;334;334;334;SK;UA;Monthly Value;Export;Harmonized;M;NaM
Physical Energy & Power Flows;2020;3;186;186;186;HU;UA;Monthly Value;Import;Harmonized;M;NaM
